Date,Fusiones y Adquisiciones
2015-01,4.80E-03
2015-02,4.75E-03
2015-03,2.01E-03
2015-04,3.61E-03
2015-05,1.04E-03
2015-06,4.81E-03
2015-07,5.92E-03
2015-08,3.31E-03
2015-09,3.23E-03
2015-10,4.24E-03
2015-11,2.90E-03
2015-12,3.10E-03
2016-01,5.76E-03
2016-02,2.61E-03
2016-03,2.92E-03
2016-04,2.51E-03
2016-05,2.87E-03
2016-06,1.96E-03
2016-07,4.07E-03
2016-08,4.11E-03
2016-09,3.47E-03
2016-10,3.02E-03
2016-11,3.68E-03
2016-12,3.43E-03
2017-01,5.71E-03
2017-02,1.12E-02
2017-03,5.21E-03
2017-04,3.02E-03
2017-05,2.86E-03
2017-06,3.15E-03
2017-07,1.52E-03
2017-08,6.68E-03
2017-09,2.92E-03
2017-10,3.37E-03
2017-11,2.56E-03
2017-12,3.16E-03
2018-01,6.00E-03
2018-02,2.37E-03
2018-03,3.13E-03
2018-04,1.80E-03
2018-05,2.58E-03
2018-06,3.05E-03
2018-07,2.35E-03
2018-08,3.99E-03
2018-09,3.09E-03
2018-10,3.06E-03
2018-11,4.05E-03
2018-12,2.22E-03
2019-01,6.03E-03
2019-02,1.81E-03
2019-03,2.11E-03
2019-04,2.64E-03
2019-05,2.36E-03
2019-06,2.54E-03
2019-07,1.36E-03
2019-08,4.39E-03
2019-09,2.91E-03
2019-10,3.20E-03
2019-11,2.52E-03
2019-12,2.78E-03
2020-01,5.73E-03
2020-02,1.96E-03
2020-03,2.33E-03
2020-04,2.59E-03
2020-05,3.46E-03
2020-06,5.45E-03
2020-07,3.31E-03
2020-08,2.76E-03
2020-09,2.69E-03
2020-10,1.85E-03
2020-11,3.88E-03
2020-12,1.11E-03
2021-01,3.88E-03
2021-02,3.65E-03
2021-03,2.06E-03
2021-04,4.08E-03
2021-05,2.94E-03
2021-06,3.20E-03
2021-07,2.61E-03
2021-08,3.47E-03
2021-09,6.09E-03
2021-10,1.61E-03
2021-11,1.52E-03
2021-12,2.57E-03
2022-01,6.03E-03
2022-02,2.39E-03
2022-03,1.99E-03
2022-04,1.04E-03
2022-05,2.97E-03
2022-06,2.15E-03
2022-07,4.81E-03
2022-08,1.86E-03
2022-09,3.96E-03
2022-10,2.78E-03
2022-11,2.11E-03
2022-12,3.37E-03
2023-01,4.56E-03
2023-02,2.99E-03
2023-03,5.42E-04
2023-04,1.89E-03
2023-05,2.73E-03
2023-06,3.42E-03
2023-07,2.63E-03
2023-08,4.72E-03
2023-09,4.43E-03
2023-10,2.67E-03
2023-11,3.32E-03
2023-12,3.24E-03
2024-01,6.75E-03
2024-02,2.90E-03
2024-03,3.91E-03
2024-04,5.15E-03
2024-05,3.83E-03
2024-06,3.57E-03
2024-07,3.60E-03
2024-08,5.57E-03
2024-09,3.84E-03
2024-10,2.82E-03
2024-11,3.08E-03
2024-12,2.12E-03
